id,masterCategory,subCategory,articleType,,,,,,,
54969,Free Items,Free Gifts,Free Gifts,,,,,,,
17232,Apparel,Topwear,Tshirts,,,,,,,
12572,Apparel,Topwear,Tshirts,,,,,,,
26747,Personal Care,Fragrance,Deodorant,,,,,,,
3125,Apparel,Topwear,Tshirts,,,,,,,
42202,Apparel,Topwear,Tops,,,,,,,
48738,Accessories,Jewellery,Bangle,,,,,,,
30622,Apparel,Topwear,Tshirts,,,,,,,
27695,Accessories,Bags,Handbags,,,,,,,
18048,Accessories,Wallets,Wallets,,,,,,,
7585,Apparel,Topwear,Tshirts,,,,,,,
35350,Footwear,Shoes,Heels,,,,,,,
51615,Apparel,Bottomwear,Jeggings,,,,,,,
3919,Apparel,Bottomwear,Track Pants,,,,,,,
23235,Apparel,Topwear,Kurtas,,,,,,,
17000,Footwear,Shoes,Flats,,,,,,,
6457,Footwear,Flip Flops,Flip Flops,,,,,,,
18874,Footwear,Shoes,Formal Shoes,,,,,,,
34282,Apparel,Topwear,Dupatta,,,,,,,
37407,Accessories,Bags,Handbags,,,,,,,
14685,Apparel,Topwear,Tshirts,,,,,,,
53142,Footwear,Shoes,Heels,,,,,,,
21562,Accessories,Bags,Handbags,,,,,,,
52090,Apparel,Topwear,Tshirts,,,,,,,
15757,Apparel,Innerwear,Innerwear Vests,,,,,,,
32949,Footwear,Shoes,Casual Shoes,,,,,,,
45027,Accessories,Watches,Watches,,,,,,,
4300,Apparel,Topwear,Tshirts,,,,,,,
10225,Accessories,Bags,Handbags,,,,,,,
32175,Footwear,Shoes,Sports Shoes,,,,,,,
30246,Footwear,Flip Flops,Flip Flops,,,,,,,
2493,Apparel,Topwear,Tshirts,,,,,,,
54703,Apparel,Apparel Set,Kurta Sets,,,,,,,
12116,Apparel,Topwear,Kurtas,,,,,,,
26323,Apparel,Bottomwear,Tracksuits,,,,,,,
42666,Apparel,Topwear,Kurtas,,,,,,,
23651,Apparel,Topwear,Tshirts,,,,,,,
17464,Apparel,Innerwear,Bra,,,,,,,
47314,Accessories,Bags,Mobile Pouch,,,,,,,
6033,Apparel,Topwear,Tshirts,,,,,,,
51271,Accessories,Watches,Watches,,,,,,,
8995,Footwear,Shoes,Casual Shoes,,,,,,,
22783,Apparel,Topwear,Kurtas,,,,,,,
15333,Apparel,Bottomwear,Shorts,,,,,,,
4764,Apparel,Topwear,Tshirts,,,,,,,
56868,Footwear,Shoes,Flats,,,,,,,
37063,Accessories,Belts,Belts,,,,,,,
44591,Accessories,Belts,Belts,,,,,,,
53526,Apparel,Innerwear,Briefs,,,,,,,
32511,Footwear,Shoes,Formal Shoes,,,,,,,
11793,Apparel,Topwear,Kurtas,,,,,,,
56054,Personal Care,Lips,Lip Gloss,,,,,,,
57186,Apparel,Topwear,Tunics,,,,,,,
10641,Apparel,Topwear,Tshirts,,,,,,,
24474,Footwear,Shoes,Heels,,,,,,,
40131,Apparel,Topwear,Shirts,,,,,,,
45671,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
4556,Footwear,Shoes,Sports Shoes,,,,,,,
36383,Accessories,Socks,Socks,,,,,,,
21334,Accessories,Eyewear,Sunglasses,,,,,,,
15101,Apparel,Topwear,Kurtas,,,,,,,
5484,Footwear,Shoes,Sports Shoes,,,,,,,
37251,Footwear,Shoes,Casual Shoes,,,,,,,
25794,Apparel,Topwear,Suspenders,,,,,,,
56266,Apparel,Loungewear and Nightwear,Night suits,,,,,,,
32723,Accessories,Bags,Clutches,,,,,,,
38219,Accessories,Eyewear,Sunglasses,,,,,,,
40303,Footwear,Sandal,Sandals,,,,,,,
10473,Apparel,Topwear,Shirts,,,,,,,
24646,Accessories,Cufflinks,Cufflinks,,,,,,,
43586,Apparel,Dress,Dresses,,,,,,,
30074,Accessories,Watches,Watches,,,,,,,
9249,Apparel,Topwear,Shirts,,,,,,,
3773,Apparel,Topwear,Tshirts,,,,,,,
12324,Apparel,Topwear,Shirts,,,,,,,
47126,Accessories,Bags,Handbags,,,,,,,
6201,Footwear,Shoes,Casual Shoes,,,,,,,
48952,Accessories,Jewellery,Ring,,,,,,,
23463,Accessories,Scarves,Scarves,,,,,,,
17656,Footwear,Shoes,Heels,,,,,,,
30848,Apparel,Topwear,Kurtas,,,,,,,
50191,Apparel,Innerwear,Camisoles,,,,,,,
51043,Apparel,Innerwear,Briefs,,,,,,,
16784,Accessories,Watches,Watches,,,,,,,
49880,Accessories,Watches,Watches,,,,,,,
35506,Footwear,Sandal,Sandals,,,,,,,
19390,Apparel,Topwear,Tshirts,,,,,,,
12778,Apparel,Topwear,Kurtas,,,,,,,
48532,Footwear,Flip Flops,Flip Flops,,,,,,,
23803,Footwear,Shoes,Formal Shoes,,,,,,,
9615,Apparel,Topwear,Shirts,,,,,,,
18242,Apparel,Topwear,Tshirts,,,,,,,
55883,Personal Care,Nails,Nail Polish,,,,,,,
29505,Accessories,Watches,Watches,,,,,,,
42834,Accessories,Bags,Handbags,,,,,,,
54951,Apparel,Topwear,Tshirts,,,,,,,
34088,Footwear,Shoes,Casual Shoes,,,,,,,
10813,Apparel,Topwear,Shirts,,,,,,,
53348,Apparel,Innerwear,Boxers,,,,,,,
59672,Apparel,Topwear,Lehenga Choli,,,,,,,
38645,Apparel,Topwear,Tshirts,,,,,,,
39797,Apparel,Bottomwear,Trousers,,,,,,,
4936,Apparel,Dress,Dresses,,,,,,,
20488,Accessories,Bags,Handbags,,,,,,,
4338,Footwear,Shoes,Sports Shoes,,,,,,,
59440,Apparel,Topwear,Shirts,,,,,,,
32971,Apparel,Topwear,Tshirts,,,,,,,
38477,Accessories,Wallets,Wallets,,,,,,,
53946,Accessories,Bags,Handbags,,,,,,,
24028,Apparel,Topwear,Tshirts,,,,,,,
45823,Footwear,Shoes,Heels,,,,,,,
52894,Apparel,Saree,Sarees,,,,,,,
13498,Apparel,Topwear,Tshirts,,,,,,,
48700,Accessories,Jewellery,Earrings,,,,,,,
9427,Apparel,Topwear,Shirts,,,,,,,
3921,Apparel,Bottomwear,Track Pants,,,,,,,
29737,Accessories,Bags,Handbags,,,,,,,
17038,Footwear,Shoes,Casual Shoes,,,,,,,
56850,Apparel,Bottomwear,Jeans,,,,,,,
59024,Footwear,Shoes,Heels,,,,,,,
40935,Apparel,Topwear,Tops,,,,,,,
57982,Apparel,Topwear,Tops,,,,,,,
21902,Apparel,Topwear,Kurtas,,,,,,,
32529,Personal Care,Fragrance,Deodorant,,,,,,,
38013,Accessories,Watches,Watches,,,,,,,
40109,Apparel,Bottomwear,Track Pants,,,,,,,
37867,Accessories,Wallets,Wallets,,,,,,,
6837,Accessories,Shoe Accessories,Shoe Accessories,,,,,,,
18414,Footwear,Shoes,Sports Shoes,,,,,,,
9043,Footwear,Shoes,Formal Shoes,,,,,,,
3579,Footwear,Shoes,Sports Shoes,,,,,,,
8191,Apparel,Topwear,Shirts,,,,,,,
28281,Accessories,Eyewear,Sunglasses,,,,,,,
23669,Apparel,Topwear,Tshirts,,,,,,,
12912,Apparel,Topwear,Shirts,,,,,,,
48156,Accessories,Wallets,Wallets,,,,,,,
50995,Apparel,Innerwear,Bra,,,,,,,
2699,Apparel,Dress,Dresses,,,,,,,
9271,Apparel,Topwear,Shirts,,,,,,,
54509,Accessories,Bags,Handbags,,,,,,,
18626,Apparel,Topwear,Tshirts,,,,,,,
51847,Apparel,Innerwear,Bra,,,,,,,
49084,Personal Care,Nails,Nail Polish,,,,,,,
30870,Apparel,Topwear,Kurtas,,,,,,,
6239,Apparel,Topwear,Tshirts,,,,,,,
26915,Apparel,Topwear,Tops,,,,,,,
29161,Apparel,Topwear,Tshirts,,,,,,,
22589,Apparel,Bottomwear,Shorts,,,,,,,
59216,Accessories,Watches,Watches,,,,,,,
45649,Apparel,Innerwear,Briefs,,,,,,,
11599,Apparel,Topwear,Kurtas,,,,,,,
38221,Accessories,Eyewear,Sunglasses,,,,,,,
52438,Apparel,Loungewear and Nightwear,Nightdress,,,,,,,
39909,Footwear,Shoes,Sports Shoes,,,,,,,
20018,Apparel,Topwear,Shirts,,,,,,,
57976,Apparel,Saree,Sarees,,,,,,,
36941,Accessories,Watches,Watches,,,,,,,
56098,Personal Care,Lips,Lip Gloss,,,,,,,
39135,Apparel,Apparel Set,Kurta Sets,,,,,,,
37893,Apparel,Bottomwear,Tights,,,,,,,
43778,Accessories,Jewellery,Earrings,,,,,,,
8165,Apparel,Topwear,Shirts,,,,,,,
31358,Apparel,Topwear,Tshirts,,,,,,,
49242,Accessories,Headwear,Caps,,,,,,,
19532,Apparel,Topwear,Sweaters,,,,,,,
7911,Apparel,Topwear,Tshirts,,,,,,,
28275,Personal Care,Fragrance,Deodorant,,,,,,,
8959,Footwear,Shoes,Formal Shoes,,,,,,,
50961,Apparel,Bottomwear,Jeans,,,,,,,
19700,Apparel,Topwear,Shirts,,,,,,,
46804,Footwear,Shoes,Sports Shoes,,,,,,,
8357,Apparel,Topwear,Tshirts,,,,,,,
49070,Footwear,Shoes,Casual Shoes,,,,,,,
28047,Apparel,Innerwear,Briefs,,,,,,,
30884,Apparel,Topwear,Kurtas,,,,,,,
27833,Accessories,Belts,Belts,,,,,,,
16748,Accessories,Bags,Clutches,,,,,,,
31956,Footwear,Shoes,Sports Shoes,,,,,,,
5448,Apparel,Topwear,Tshirts,,,,,,,
58330,Footwear,Flip Flops,Flip Flops,,,,,,,
39307,Footwear,Shoes,Casual Shoes,,,,,,,
25758,Apparel,Topwear,Suspenders,,,,,,,
57378,Apparel,Innerwear,Briefs,,,,,,,
14823,Accessories,Belts,Belts,,,,,,,
35992,Apparel,Topwear,Tshirts,,,,,,,
19364,Footwear,Shoes,Casual Shoes,,,,,,,
22925,Accessories,Watches,Watches,,,,,,,
2209,Apparel,Topwear,Tshirts,,,,,,,
34840,Footwear,Shoes,Sports Shoes,,,,,,,
55877,Personal Care,Nails,Nail Polish,,,,,,,
22119,Footwear,Shoes,Formal Shoes,,,,,,,
28423,Accessories,Eyewear,Sunglasses,,,,,,,
43912,Apparel,Bottomwear,Trousers,,,,,,,
59686,Apparel,Innerwear,Briefs,,,,,,,
11935,Footwear,Sandal,Sandals,,,,,,,
5810,Apparel,Topwear,Tshirts,,,,,,,
33259,Apparel,Bottomwear,Shorts,,,,,,,
41679,Footwear,Shoes,Heels,,,,,,,
39763,Apparel,Bottomwear,Trousers,,,,,,,
11109,Apparel,Topwear,Shirts,,,,,,,
58566,Apparel,Topwear,Tshirts,,,,,,,
14649,Apparel,Topwear,Tshirts,,,,,,,
33857,Footwear,Shoes,Casual Shoes,,,,,,,
44139,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
25932,Accessories,Scarves,Scarves,,,,,,,
36519,Accessories,Belts,Belts,,,,,,,
38483,Accessories,Belts,Belts,,,,,,,
40599,Apparel,Topwear,Kurtis,,,,,,,
44905,Apparel,Bottomwear,Track Pants,,,,,,,
39551,Accessories,Wallets,Wallets,,,,,,,
52860,Accessories,Jewellery,Earrings,,,,,,,
8501,Apparel,Bottomwear,Skirts,,,,,,,
49626,Apparel,Topwear,Tunics,,,,,,,
19156,Apparel,Topwear,Tshirts,,,,,,,
7549,Apparel,Bottomwear,Track Pants,,,,,,,
28611,Apparel,Bottomwear,Shorts,,,,,,,
2807,Footwear,Shoes,Casual Shoes,,,,,,,
15106,Apparel,Topwear,Kurtis,,,,,,,
59229,Accessories,Watches,Watches,,,,,,,
21333,Accessories,Eyewear,Sunglasses,,,,,,,
4551,Footwear,Shoes,Sports Shoes,,,,,,,
36384,Accessories,Socks,Socks,,,,,,,
45676,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
5483,Footwear,Shoes,Sports Shoes,,,,,,,
37256,Footwear,Shoes,Casual Shoes,,,,,,,
32724,Accessories,Bags,Clutches,,,,,,,
56261,Apparel,Loungewear and Nightwear,Night suits,,,,,,,
25793,Apparel,Topwear,Suspenders,,,,,,,
24641,Accessories,Cufflinks,Cufflinks,,,,,,,
10474,Apparel,Topwear,Shirts,,,,,,,
40304,Footwear,Sandal,Sandals,,,,,,,
30073,Accessories,Watches,Watches,,,,,,,
48169,Accessories,Wallets,Wallets,,,,,,,
43581,Apparel,Topwear,Shirts,,,,,,,
54536,Footwear,Shoes,Sports Shoes,,,,,,,
18619,Apparel,Topwear,Tshirts,,,,,,,
26116,Apparel,Topwear,Shirts,,,,,,,
29962,Accessories,Eyewear,Sunglasses,,,,,,,
51878,Accessories,Wallets,Wallets,,,,,,,
3774,Apparel,Topwear,Tshirts,,,,,,,
17651,Footwear,Flip Flops,Flip Flops,,,,,,,
23464,Accessories,Scarves,Scarves,,,,,,,
48955,Accessories,Jewellery,Ring,,,,,,,
6206,Apparel,Topwear,Tshirts,,,,,,,
47121,Footwear,Shoes,Casual Shoes,,,,,,,
35501,Footwear,Sandal,Sandals,,,,,,,
49887,Accessories,Watches,Watches,,,,,,,
51044,Apparel,Loungewear and Nightwear,Baby Dolls,,,,,,,
16783,Accessories,Watches,Watches,,,,,,,
6808,Footwear,Shoes,Casual Shoes,,,,,,,
54704,Apparel,Apparel Set,Kurta Sets,,,,,,,
30241,Footwear,Flip Flops,Flip Flops,,,,,,,
2494,Footwear,Flip Flops,Flip Flops,,,,,,,
49289,Accessories,Socks,Socks,,,,,,,
42661,Apparel,Topwear,Kurtas,,,,,,,
3546,Footwear,Shoes,Casual Shoes,,,,,,,
26324,Apparel,Bottomwear,Tracksuits,,,,,,,
12111,Apparel,Topwear,Kurtis,,,,,,,
47313,Accessories,Wallets,Wallets,,,,,,,
17463,Apparel,Innerwear,Bra,,,,,,,
9840,Apparel,Topwear,Tshirts,,,,,,,
22784,Apparel,Bottomwear,Jeans,,,,,,,
8992,Footwear,Shoes,Casual Shoes,,,,,,,
4763,Apparel,Topwear,Tshirts,,,,,,,
15334,Apparel,Bottomwear,Shorts,,,,,,,
38810,Apparel,Topwear,Tops,,,,,,,
44596,Accessories,Belts,Belts,,,,,,,
37064,Accessories,Belts,Belts,,,,,,,
11794,Apparel,Topwear,Kurtas,,,,,,,
56053,Personal Care,Lips,Lip Gloss,,,,,,,
32516,Footwear,Sandal,Sandals,,,,,,,
59827,Apparel,Topwear,Shirts,,,,,,,
40136,Apparel,Topwear,Tshirts,,,,,,,
24473,Footwear,Shoes,Sports Shoes,,,,,,,
57181,Apparel,Topwear,Tunics,,,,,,,
10646,Apparel,Topwear,Tshirts,,,,,,,
37858,Accessories,Bags,Handbags,,,,,,,
42205,Apparel,Topwear,Tops,,,,,,,
3122,Apparel,Topwear,Tshirts,,,,,,,
27692,Accessories,Bags,Handbags,,,,,,,
30625,Apparel,Topwear,Tshirts,,,,,,,
9418,Apparel,Topwear,Shirts,,,,,,,
29708,Apparel,Topwear,Shirts,,,,,,,
51612,Apparel,Bottomwear,Leggings,,,,,,,
7582,Apparel,Topwear,Tshirts,,,,,,,
6450,Footwear,Shoes,Casual Shoes,,,,,,,
18873,Footwear,Shoes,Formal Shoes,,,,,,,
17007,Footwear,Shoes,Flats,,,,,,,
23232,Apparel,Topwear,Kurtas,,,,,,,
14682,Apparel,Topwear,Tshirts,,,,,,,
53145,Footwear,Shoes,Heels,,,,,,,
4307,Apparel,Topwear,Tshirts,,,,,,,
45020,Accessories,Watches,Watches,,,,,,,
52097,Apparel,Topwear,Tops,,,,,,,
15750,Apparel,Innerwear,Innerwear Vests,,,,,,,
40552,Accessories,Watches,Watches,,,,,,,
38448,Accessories,Bags,Handbags,,,,,,,
53979,Accessories,Bags,Handbags,,,,,,,
24017,Apparel,Topwear,Tshirts,,,,,,,
10222,Accessories,Bags,Handbags,,,,,,,
32172,Accessories,Socks,Socks,,,,,,,
37632,Apparel,Topwear,Tshirts,,,,,,,
20685,Footwear,Shoes,Casual Shoes,,,,,,,
53377,Accessories,Bags,Messenger Bag,,,,,,,
15562,Apparel,Bottomwear,Jeans,,,,,,,
4135,Footwear,Shoes,Casual Shoes,,,,,,,
45212,Accessories,Watches,Watches,,,,,,,
10010,Apparel,Topwear,Tshirts,,,,,,,
40760,Accessories,Bags,Backpacks,,,,,,,
33292,Apparel,Topwear,Shirts,,,,,,,
32340,Accessories,Watches,Watches,,,,,,,
4909,Apparel,Topwear,Tops,,,,,,,
56605,Personal Care,Makeup,Kajal and Eyeliner,,,,,,,
12747,Accessories,Scarves,Scarves,,,,,,,
55080,Personal Care,Makeup,Compact,,,,,,,
42037,Footwear,Flip Flops,Flip Flops,,,,,,,
3310,Footwear,Shoes,Sports Shoes,,,,,,,
54152,Accessories,Jewellery,Necklace and Chains,,,,,,,
35165,Footwear,Sandal,Sandals,,,,,,,
51420,Apparel,Topwear,Shirts,,,,,,,
17235,Apparel,Topwear,Tshirts,,,,,,,
6662,Apparel,Topwear,Tshirts,,,,,,,
47545,Footwear,Shoes,Flats,,,,,,,
49619,Footwear,Shoes,Heels,,,,,,,
31703,Accessories,Jewellery,Earrings,,,,,,,
19169,Apparel,Topwear,Tshirts,,,,,,,
55246,Personal Care,Makeup,Foundation and Primer,,,,,,,
12581,Apparel,Topwear,Tshirts,,,,,,,
13453,Apparel,Topwear,Tunics,,,,,,,
54394,Accessories,Bags,Handbags,,,,,,,
27666,Accessories,Bags,Handbags,,,,,,,
2004,Apparel,Topwear,Tshirts,,,,,,,
43323,Apparel,Topwear,Tops,,,,,,,
22314,Apparel,Topwear,Jackets,,,,,,,
16121,Accessories,Belts,Belts,,,,,,,
46651,Personal Care,Fragrance,Deodorant,,,,,,,
19955,Apparel,Topwear,Sweaters,,,,,,,
7576,Footwear,Shoes,Sports Shoes,,,,,,,
18887,Apparel,Topwear,Shirts,,,,,,,
34271,Apparel,Topwear,Dupatta,,,,,,,
2838,Apparel,Topwear,Tshirts,,,,,,,
50734,Footwear,Sandal,Sandals,,,,,,,
58559,Apparel,Topwear,Tshirts,,,,,,,
14676,Apparel,Topwear,Shirts,,,,,,,
33868,Accessories,Watches,Watches,,,,,,,
44106,Personal Care,Fragrance,Fragrance Gift Set,,,,,,,
5221,Accessories,Bags,Laptop Bag,,,,,,,
36526,Accessories,Belts,Belts,,,,,,,
52063,Apparel,Topwear,Tshirts,,,,,,,
21591,Apparel,Topwear,Tshirts,,,,,,,
33054,Apparel,Topwear,Shirts,,,,,,,
57511,Footwear,Shoes,Casual Shoes,,,,,,,
11304,Apparel,Bottomwear,Jeans,,,,,,,
32186,Footwear,Shoes,Sports Shoes,,,,,,,
41474,Footwear,Shoes,Heels,,,,,,,
5013,Apparel,Topwear,Tops,,,,,,,
20671,Apparel,Topwear,Tshirts,,,,,,,
53383,Footwear,Shoes,Heels,,,,,,,
14444,Footwear,Shoes,Heels,,,,,,,
36714,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
33266,Apparel,Topwear,Tops,,,,,,,
11136,Accessories,Watches,Watches,,,,,,,
25303,Accessories,Wallets,Wallets,,,,,,,
26586,Footwear,Shoes,Sports Shoes,,,,,,,
55074,Personal Care,Makeup,Kajal and Eyeliner,,,,,,,
43111,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
18289,Apparel,Topwear,Kurtis,,,,,,,
13661,Apparel,Topwear,Shirts,,,,,,,
27454,Apparel,Innerwear,Bra,,,,,,,
46463,Accessories,Watches,Watches,,,,,,,
35191,Accessories,Bags,Backpacks,,,,,,,
55848,Personal Care,Nails,Nail Polish,,,,,,,
7744,Apparel,Topwear,Tshirts,,,,,,,
22126,Footwear,Shoes,Formal Shoes,,,,,,,
50506,Apparel,Innerwear,Briefs,,,,,,,
34043,Apparel,Topwear,Shirts,,,,,,,
6696,Accessories,Socks,Socks,,,,,,,
52635,Accessories,Bags,Handbags,,,,,,,
36370,Accessories,Ties,Ties,,,,,,,
44750,Footwear,Shoes,Casual Shoes,,,,,,,
5477,Footwear,Flip Flops,Flip Flops,,,,,,,
20215,Apparel,Topwear,Sweaters,,,,,,,
14020,Apparel,Topwear,Tshirts,,,,,,,
39338,Footwear,Shoes,Sports Shoes,,,,,,,
41222,Footwear,Flip Flops,Flip Flops,,,,,,,
56295,Apparel,Innerwear,Bra,,,,,,,
11552,Apparel,Topwear,Kurtas,,,,,,,
25767,Apparel,Topwear,Suspenders,,,,,,,
10480,Apparel,Topwear,Shirts,,,,,,,
57347,Apparel,Innerwear,Bra,,,,,,,
33602,Accessories,Wallets,Wallets,,,,,,,
30087,Accessories,Watches,Watches,,,,,,,
43575,Apparel,Topwear,Tops,,,,,,,
28844,Apparel,Topwear,Tshirts,,,,,,,
13205,Footwear,Shoes,Sports Shoes,,,,,,,
27030,Apparel,Bottomwear,Capris,,,,,,,
55410,Personal Care,Lips,Lip Gloss,,,,,,,
3780,Apparel,Topwear,Tshirts,,,,,,,
8368,Apparel,Topwear,Tshirts,,,,,,,
31155,Apparel,Topwear,Tshirts,,,,,,,
50162,Footwear,Shoes,Heels,,,,,,,
28078,Apparel,Innerwear,Trunk,,,,,,,
34427,Apparel,Topwear,Tshirts,,,,,,,
46007,Apparel,Saree,Sarees,,,,,,,
7320,Footwear,Flip Flops,Flip Flops,,,,,,,
22542,Footwear,Shoes,Sports Shoes,,,,,,,
49873,Accessories,Watches,Watches,,,,,,,
16777,Accessories,Watches,Watches,,,,,,,
31969,Footwear,Shoes,Casual Shoes,,,,,,,
13037,Footwear,Shoes,Heels,,,,,,,
27202,Apparel,Topwear,Shirts,,,,,,,
9088,Footwear,Shoes,Casual Shoes,,,,,,,
42695,Footwear,Shoes,Flats,,,,,,,
55622,Footwear,Shoes,Formal Shoes,,,,,,,
34615,Apparel,Innerwear,Briefs,,,,,,,
50350,Apparel,Topwear,Kurtas,,,,,,,
17497,Apparel,Topwear,Tshirts,,,,,,,
22770,Apparel,Topwear,Kurtas,,,,,,,
8966,Footwear,Shoes,Sports Shoes,,,,,,,
16545,Apparel,Topwear,Shirts,,,,,,,
7112,Accessories,Bags,Backpacks,,,,,,,
36142,Footwear,Shoes,Sports Shoes,,,,,,,
4797,Apparel,Bottomwear,Shorts,,,,,,,
52407,Apparel,Loungewear and Nightwear,Nightdress,,,,,,,
39936,Accessories,Bags,Handbags,,,,,,,
20027,Apparel,Topwear,Shirts,,,,,,,
44562,Footwear,Sandal,Sandals,,,,,,,
57949,Footwear,Shoes,Formal Shoes,,,,,,,
37090,Accessories,Bags,Handbags,,,,,,,
25555,Apparel,Topwear,Tshirts,,,,,,,
41010,Apparel,Bottomwear,Jeans,,,,,,,
33430,Accessories,Bags,Handbags,,,,,,,
58901,Accessories,Ties,Ties,,,,,,,
24487,Accessories,Watches,Watches,,,,,,,
57175,Apparel,Topwear,Tops,,,,,,,
42668,Apparel,Topwear,Kurtas,,,,,,,
12118,Apparel,Topwear,Kurtas,,,,,,,
6801,Footwear,Shoes,Casual Shoes,,,,,,,
48352,Accessories,Bags,Clutches,,,,,,,
30248,Footwear,Shoes,Casual Shoes,,,,,,,
9075,Apparel,Bottomwear,Shorts,,,,,,,
12924,Footwear,Sandal,Sandals,,,,,,,
53528,Apparel,Innerwear,Briefs,,,,,,,
56866,Footwear,Shoes,Heels,,,,,,,
59012,Footwear,Shoes,Sports Shoes,,,,,,,
38025,Accessories,Watches,Watches,,,,,,,
57188,Apparel,Topwear,Tunics,,,,,,,
36983,Accessories,Bags,Clutches,,,,,,,
21934,Accessories,Bags,Handbags,,,,,,,
59220,Accessories,Watches,Watches,,,,,,,
4558,Footwear,Shoes,Sports Shoes,,,,,,,
24648,Accessories,Cufflinks,Cufflinks,,,,,,,
38217,Accessories,Eyewear,Sunglasses,,,,,,,
15933,Apparel,Topwear,Tshirts,,,,,,,
56268,Apparel,Loungewear and Nightwear,Night suits,,,,,,,
8395,Apparel,Topwear,Sweaters,,,,,,,
43588,Apparel,Bottomwear,Capris,,,,,,,
48160,Accessories,Wallets,Wallets,,,,,,,
9247,Apparel,Topwear,Shirts,,,,,,,
18610,Apparel,Topwear,Tshirts,,,,,,,
26923,Apparel,Topwear,Tops,,,,,,,
31994,Accessories,Socks,Socks,,,,,,,
29157,Apparel,Topwear,Tshirts,,,,,,,
28085,Apparel,Innerwear,Briefs,,,,,,,
17658,Footwear,Shoes,Heels,,,,,,,
30846,Apparel,Topwear,Kurtas,,,,,,,
47128,Accessories,Bags,Handbags,,,,,,,
59644,Apparel,Saree,Sarees,,,,,,,
10825,Apparel,Topwear,Tshirts,,,,,,,
58796,Apparel,Topwear,Shirts,,,,,,,
32349,Accessories,Watches,Watches,,,,,,,
4900,Apparel,Topwear,Tops,,,,,,,
10019,Apparel,Topwear,Tshirts,,,,,,,
38673,Footwear,Shoes,Sports Shoes,,,,,,,
40769,Accessories,Headwear,Caps,,,,,,,
23835,Footwear,Shoes,Sports Shoes,,,,,,,
48504,Apparel,Topwear,Tops,,,,,,,
9623,Apparel,Topwear,Shirts,,,,,,,
18274,Apparel,Topwear,Kurtas,,,,,,,
34882,Accessories,Bags,Handbags,,,,,,,
55089,Personal Care,Skin,Face Moisturisers,,,,,,,
3319,Apparel,Topwear,Tshirts,,,,,,,
54967,Free Items,Free Gifts,Free Gifts,,,,,,,
51429,Apparel,Topwear,Shirts,,,,,,,
42802,Footwear,Shoes,Casual Shoes,,,,,,,
18046,Accessories,Wallets,Wallets,,,,,,,
48736,Accessories,Jewellery,Bangle,,,,,,,
17832,Footwear,Shoes,Casual Shoes,,,,,,,
9411,Accessories,Eyewear,Sunglasses,,,,,,,
19194,Apparel,Topwear,Shirts,,,,,,,
6459,Footwear,Flip Flops,Flip Flops,,,,,,,
3917,Apparel,Bottomwear,Track Pants,,,,,,,
29701,Apparel,Topwear,Shirts,,,,,,,
45029,Accessories,Watches,Watches,,,,,,,
15759,Apparel,Innerwear,Innerwear Vests,,,,,,,
32947,Footwear,Shoes,Casual Shoes,,,,,,,
33895,Accessories,Watches,Watches,,,,,,,
37409,Accessories,Bags,Handbags,,,,,,,
24822,Footwear,Shoes,Casual Shoes,,,,,,,
45815,Footwear,Shoes,Heels,,,,,,,
39593,Footwear,Shoes,Casual Shoes,,,,,,,
38441,Accessories,Bags,Handbags,,,,,,,
11903,Footwear,Shoes,Formal Shoes,,,,,,,
20678,Footwear,Shoes,Casual Shoes,,,,,,,
39755,Apparel,Bottomwear,Leggings,,,,,,,
5826,Apparel,Topwear,Tshirts,,,,,,,
38687,Accessories,Bags,Clutches,,,,,,,
13668,Apparel,Topwear,Shirts,,,,,,,
18280,Apparel,Topwear,Kurtas,,,,,,,
19352,Footwear,Shoes,Casual Shoes,,,,,,,
8705,Accessories,Eyewear,Sunglasses,,,,,,,
22913,Footwear,Shoes,Sports Shoes,,,,,,,
43924,Apparel,Topwear,Tops,,,,,,,
28415,Accessories,Eyewear,Sunglasses,,,,,,,
54993,Apparel,Topwear,Shirts,,,,,,,
35198,Accessories,Bags,Backpacks,,,,,,,
55841,Personal Care,Nails,Nail Polish,,,,,,,
16914,Apparel,Topwear,Tshirts,,,,,,,
49610,Footwear,Shoes,Heels,,,,,,,
12588,Apparel,Topwear,Tshirts,,,,,,,
19160,Apparel,Topwear,Tshirts,,,,,,,
34278,Apparel,Topwear,Dupatta,,,,,,,
28627,Apparel,Bottomwear,Shorts,,,,,,,
2831,Footwear,Shoes,Casual Shoes,,,,,,,
16128,Apparel,Topwear,Tshirts,,,,,,,
46658,Personal Care,Fragrance,Deodorant,,,,,,,
25904,Apparel,Bottomwear,Leggings,,,,,,,
21598,Apparel,Bottomwear,Trousers,,,,,,,
33861,Footwear,Shoes,Flats,,,,,,,
58550,Accessories,Eyewear,Sunglasses,,,,,,,
5228,Accessories,Bags,Backpacks,,,,,,,
39567,Footwear,Shoes,Heels,,,,,,,
57518,Footwear,Shoes,Casual Shoes,,,,,,,
44933,Footwear,Sandal,Sandals,,,,,,,
8153,Apparel,Topwear,Shirts,,,,,,,
19504,Accessories,Socks,Socks,,,,,,,
